1200 5000
1167 655 12
449 461 31
416 955 11
938 928 43
1077 509 31
655 697 39
1010 733 15
906 895 1
477 329 3
73 141 1
1137 962 6
909 205 6
742 1073 44
884 804 30
890 644 40
179 531 36
450 236 29
502 834 9
723 787 14
543 895 41
189 610 41
512 786 36
369 71 14
912 702 15
989 1131 37
958 798 20
797 1109 24
219 1184 12
1084 685 16
256 917 4
1066 773 21
667 4 47
561 381 46
610 926 34
275 910 49
296 176 23
783 825 21
736 641 25
641 526 40
820 107 31
57 266 30
1148 953 11
971 1156 35
897 1160 45
240 572 8
885 941 11
159 888 24
984 673 18
1199 835 25
1128 856 2
587 611 30
894 434 29
539 406 15
676 784 14
814 1001 44
426 199 25
421 354 25
572 580 7
416 174 7
15 1137 46
447 120 26
687 1093 32
286 473 36
357 1012 15
896 154 12
947 902 45
1018 317 41
239 28 47
693 509 49
863 606 48
773 1058 27
487 1050 35
164 1135 9
768 1138 3
755 1123 27
1000 152 46
991 918 7
1135 1071 10
809 1111 44
388 1079 32
116 1039 33
1136 740 26
384 111 26
805 279 12
1176 873 18
650 121 13
729 1192 15
968 923 17
434 451 34
1043 510 30
455 939 23
94 1164 47
789 594 49
1088 869 6
1151 293 16
112 863 43
843 21 31
352 1008 20
339 775 12
10 1153 45
140 429 44
202 588 21
923 74 40
940 1185 24
648 673 44
747 906 12
427 552 28
1160 1140 44
1049 519 46
336 394 16
109 978 12
645 617 17
321 190 49
117 178 13
225 1014 15
584 227 8
943 278 46
782 508 44
338 842 27
851 108 49
500 212 40
238 776 43
385 1120 30
893 682 13
853 910 8
1136 109 27
700 868 25
304 942 10
506 970 33
51 372 5
135 671 47
745 829 18
110 367 20
1078 90 17
605 730 30
1143 403 46
1005 967 18
918 804 49
250 965 34
420 918 37
332 977 28
323 44 37
728 901 21
142 889 29
337 1157 33
1145 53 41
292 239 46
68 484 1
455 809 11
1019 1002 43
706 64 24
943 327 5
887 41 42
103 554 39
316 1171 5
643 919 12
16 867 16
720 559 2
738 1022 33
939 246 11
503 87 38
992 718 7
300 677 25
335 1087 47
808 464 41
959 642 31
768 639 35
5 750 25
47 937 43
789 364 2
95 590 30
197 450 5
576 1010 45
1036 883 26
323 813 26
564 662 37
328 594 23
10 774 1
888 99 18
129 1012 34
679 706 24
838 517 40
222 744 43
769 1141 9
1161 115 48
910 384 26
481 69 3
466 798 11
694 496 22
392 1177 1
850 431 40
874 661 23
846 1132 17
437 5 10
977 65 45
1183 570 9
1151 348 32
979 646 2
642 890 49
417 219 14
785 408 34
1103 1062 33
777 652 40
928 672 1
1038 1126 34
609 254 48
979 1139 41
7 532 5
922 266 3
190 66 30
132 949 45
754 712 15
411 861 7
1055 899 41
986 528 33
433 1096 17
950 334 46
432 4 2
362 302 7
6 676 40
161 891 8
425 13 28
675 978 25
574 136 24
828 330 20
397 1199 26
129 228 37
1185 454 11
429 886 20
140 201 32
969 251 26
750 587 46
135 92 9
195 113 46
609 373 40
754 1006 11
861 621 19
788 1106 43
35 387 31
73 987 32
317 871 44
330 343 36
47 682 34
624 1171 40
738 525 30
302 1018 37
713 305 36
1025 1030 49
302 290 15
123 301 27
657 1100 30
692 655 43
938 398 20
798 313 9
164 485 47
1024 755 44
514 392 30
884 720 26
911 186 5
75 132 11
876 1132 45
246 1180 18
637 1174 5
1138 247 2
489 800 18
525 31 9
133 951 44
1160 311 4
510 724 13
323 663 29
361 440 18
1037 564 24
670 644 1
471 98 48
273 526 38
749 592 11
13 709 9
317 329 1
1107 324 11
653 302 40
782 1168 39
502 644 3
330 516 49
483 49 44
416 1035 39
862 415 41
1027 437 17
738 42 49
562 215 6
760 634 48
828 622 26
627 1184 22
630 403 8
939 22 16
353 77 45
429 60 19
913 767 45
1137 443 19
447 516 11
938 893 4
190 969 25
517 671 47
498 608 5
290 632 27
45 92 2
435 1167 42
568 758 21
1102 331 16
1132 835 36
229 491 27
874 700 49
172 59 44
891 830 10
1040 689 18
1008 1051 4
33 111 12
81 630 3
839 620 22
9 39 8
959 125 38
856 1011 36
1146 808 49
174 158 47
219 39 39
398 891 47
489 190 36
839 660 6
217 637 37
219 1135 9
767 526 5
64 435 32
984 600 18
435 1134 44
788 861 31
987 41 7
245 907 8
159 71 1
593 282 24
696 949 44
560 908 11
1109 96 46
368 980 32
743 373 11
897 410 23
1047 1075 33
443 118 18
1130 154 28
952 1001 27
938 232 13
225 664 4
759 866 31
1004 451 43
1054 1161 39
191 110 32
1066 787 16
501 645 43
982 140 44
699 178 15
335 1079 42
1078 107 12
276 1018 12
1012 296 33
463 745 6
234 860 43
275 206 39
412 107 12
428 340 39
444 954 37
482 863 16
271 938 13
207 742 35
667 1171 27
993 613 12
111 259 9
200 470 32
353 163 9
220 843 8
758 1097 15
90 898 3
819 951 11
928 408 47
988 722 11
518 135 36
775 896 46
1070 1174 9
924 252 48
841 443 23
943 97 8
882 817 30
643 24 33
101 432 31
457 857 21
243 549 35
309 1143 44
1079 830 27
602 495 22
866 823 11
381 231 40
860 52 15
388 1103 22
1163 162 20
336 1109 22
248 888 18
893 691 19
596 1075 2
146 724 23
321 990 39
948 384 45
68 919 8
762 1151 28
202 551 11
256 826 11
503 338 20
341 183 36
889 583 42
255 443 34
802 976 15
1110 1195 45
15 329 26
105 1152 45
725 491 33
772 726 33
976 540 11
423 1069 20
1013 633 38
963 620 11
287 800 45
944 693 22
518 863 45
69 541 27
805 24 21
1003 442 28
279 386 37
853 979 26
485 776 19
998 1094 17
785 766 4
420 707 28
117 578 2
127 717 30
560 208 44
1193 473 5
307 732 34
1103 125 3
240 159 33
577 421 35
552 335 34
235 27 23
1072 108 34
349 415 13
168 1064 9
1133 840 43
567 282 3
416 1033 39
414 930 31
699 1035 35
1194 435 23
128 960 24
65 770 36
186 1112 8
604 15 42
300 398 44
306 1114 43
579 1081 18
161 812 33
249 119 23
942 897 49
479 556 28
1059 92 8
278 619 43
1114 1174 16
186 138 13
623 185 26
278 159 14
1035 860 13
900 1030 1
796 1000 30
655 580 40
1179 1055 31
13 885 10
1136 740 21
912 579 31
759 822 16
587 643 34
607 57 44
929 662 6
262 123 11
1002 5 41
772 364 43
987 451 27
715 34 36
447 407 5
99 190 44
1091 355 15
1125 611 38
722 992 26
1083 158 39
1160 157 20
16 747 23
547 1000 37
482 783 27
563 221 43
201 914 36
839 558 27
143 786 6
209 238 18
342 367 4
911 142 13
484 872 13
966 945 13
29 569 3
306 959 40
537 426 36
409 828 45
34 601 45
547 1178 24
1057 74 7
1128 25 20
221 383 46
224 1043 4
989 50 24
97 282 10
323 47 40
181 943 27
985 843 9
1194 1037 1
1027 471 13
76 509 19
399 227 17
61 471 15
82 715 33
964 367 19
472 928 7
477 283 42
895 624 40
56 811 47
80 99 2
665 803 9
340 40 29
158 894 44
913 704 10
876 1128 12
1144 732 9
442 35 2
576 9 22
621 1001 39
565 372 28
568 413 20
1023 327 42
351 522 42
483 140 4
182 803 26
276 1160 45
803 1198 13
105 724 46
422 0 1
611 144 12
513 689 45
1194 147 43
93 1095 40
515 867 33
104 498 3
507 169 11
1088 218 13
328 1105 24
645 373 36
212 876 2
506 515 16
39 129 48
549 235 25
994 410 39
540 173 31
1161 1179 21
858 541 26
