1600 5000
1263 1024 30
667 75 17
132 651 16
119 638 28
1 215 7
1004 546 35
489 1444 41
1514 359 24
1393 520 18
1063 653 28
31 1456 20
1328 1001 29
726 305 30
924 1197 21
93 1465 31
432 1429 39
1120 347 1
53 734 28
1146 1282 45
199 24 29
1181 652 18
990 1077 2
242 915 2
29 93 2
181 788 39
890 1095 22
979 1378 3
1255 984 48
1452 1467 29
1544 1315 22
309 1511 21
1285 653 25
1203 636 40
1303 389 25
41 169 39
646 265 23
275 413 23
1459 1177 14
912 1365 39
918 681 23
182 1488 32
1217 181 13
288 958 47
181 189 14
703 1188 39
556 852 13
1255 644 34
1373 636 37
1340 786 3
1306 618 18
536 495 27
1201 641 43
381 419 24
253 332 46
1556 878 1
1258 283 22
556 376 15
226 206 18
1351 1557 2
108 1567 44
433 888 45
542 1412 4
1126 1453 5
729 217 35
444 17 11
4 691 26
1564 1031 32
1149 1254 27
878 953 31
918 881 17
1262 93 38
899 1370 36
446 1391 6
1489 623 45
571 1224 47
326 273 20
1442 1555 27
394 601 5
1276 1256 12
1318 656 20
1348 629 38
1560 3 14
1489 266 35
1393 28 1
51 245 34
506 302 8
980 623 42
1050 603 22
611 529 24
545 112 12
1077 154 47
603 174 48
454 540 37
148 1158 26
1291 1155 27
440 1035 14
269 740 13
1228 199 31
2 572 16
3 1159 32
771 591 4
254 794 6
3 1121 10
198 1486 40
608 1327 49
252 318 44
1300 532 25
1219 389 33
1141 334 4
973 57 46
1060 184 32
1553 1599 13
414 754 23
1454 825 35
165 483 20
1426 1219 22
1024 256 10
1400 1205 24
221 53 21
1230 1594 38
113 794 18
1309 1265 40
227 105 28
1537 23 17
750 1292 13
961 760 43
754 1195 3
747 1278 45
860 1391 21
1049 592 40
63 999 45
311 59 12
214 500 30
262 1282 32
1201 972 12
898 886 15
521 1455 11
128 1422 21
1035 606 26
570 771 32
1077 281 30
1340 468 32
236 1551 40
1048 1141 40
947 475 6
1167 94 6
1397 224 6
1409 1160 44
651 554 37
1218 774 49
1419 674 13
1331 760 2
1067 1009 44
94 1039 11
773 1272 8
1572 6 31
240 10 6
46 1328 13
582 1003 34
124 1357 16
543 1368 2
1596 624 8
259 376 15
1243 874 25
885 769 19
678 1304 26
922 1193 15
123 1470 35
200 1426 19
744 642 9
1172 633 38
1386 1070 45
1344 840 23
1394 1398 28
1435 497 38
650 225 8
1030 1277 20
577 957 15
786 565 9
883 912 20
588 1204 21
449 1596 15
412 1060 22
1554 632 7
935 136 29
608 1097 24
1303 785 12
301 793 30
178 982 17
135 1005 40
284 192 37
899 1407 22
1303 348 25
811 320 4
1038 943 41
1420 253 11
538 1230 23
1142 737 36
528 1258 18
1022 82 7
595 830 12
880 1258 6
963 925 45
314 430 20
1469 1026 5
954 1097 16
837 1327 15
245 1295 38
902 813 34
477 1000 20
1290 18 48
412 87 40
1480 1127 47
1383 1159 1
83 281 31
1280 719 44
1072 1565 28
1319 1039 30
1323 604 1
665 651 28
726 234 25
559 1358 39
1059 943 43
435 1463 26
614 1247 3
1070 155 14
587 1469 19
314 92 43
987 533 10
383 1227 10
197 1049 33
577 993 34
1152 1555 45
1000 948 46
555 1335 41
1481 1414 35
76 845 17
407 1178 15
918 1294 5
719 668 39
318 693 2
534 530 27
973 898 19
1030 171 47
261 525 49
511 702 36
827 107 6
816 233 2
62 602 33
1042 399 41
151 552 46
608 1542 49
771 1480 29
1215 1208 7
303 541 45
18 307 46
1567 678 34
605 569 28
899 460 9
413 1052 41
1394 1590 6
808 1369 33
385 1078 4
1302 285 37
1423 126 40
334 752 37
902 256 10
1177 574 24
419 440 11
1446 171 22
874 479 32
566 463 48
1201 1140 18
841 1371 31
1485 638 1
1442 925 11
741 278 16
403 1462 40
1033 1321 20
657 61 18
193 398 24
354 1086 48
1150 1190 49
1498 327 31
277 889 49
380 1190 22
652 73 10
371 1010 14
955 1404 22
400 1066 16
827 422 29
680 873 46
203 709 29
82 1450 32
90 922 21
1213 589 33
602 1158 39
969 374 28
589 1568 45
900 403 35
852 686 13
50 1310 37
1120 1481 37
1403 1299 26
1505 1010 14
1544 707 6
22 496 21
47 26 36
1019 802 35
279 627 5
1149 749 11
815 446 29
209 380 3
1585 641 19
173 1103 29
299 1228 10
168 1340 47
590 248 47
1556 1479 48
965 1233 31
825 592 26
951 153 10
1412 770 49
324 1083 29
1239 1442 21
865 422 2
1255 549 32
898 196 19
219 717 30
1506 866 47
472 1591 17
476 1481 38
542 855 48
1175 996 28
555 973 19
1018 1423 22
1046 797 45
1258 280 33
1013 1070 11
1375 430 34
1091 914 43
585 1445 20
204 952 26
729 483 44
627 622 24
1429 293 38
497 563 42
1074 924 28
1318 200 44
1029 987 1
135 1449 44
682 1142 7
117 1437 25
1226 808 9
892 964 43
568 475 46
1499 1414 7
8 443 23
684 310 23
731 607 44
1425 1343 1
1501 507 18
941 407 22
1138 456 44
1352 1264 40
1221 1554 45
1167 611 20
1302 278 30
425 1382 10
94 775 13
1503 1238 42
1091 425 11
492 1229 7
99 377 26
752 985 25
991 508 3
1125 1599 39
553 69 6
967 593 42
1139 1268 30
1114 89 11
391 1209 21
1354 997 13
1451 1157 11
499 1238 26
978 90 26
697 104 27
753 883 40
654 1145 44
1091 474 43
636 347 44
1110 793 35
482 1209 49
1545 1258 32
1184 844 28
100 389 36
1488 1573 33
362 115 38
956 511 20
678 454 24
817 202 37
960 38 34
851 1097 15
710 1247 39
922 376 22
284 696 26
1093 167 42
755 343 41
1566 861 29
592 1481 10
200 194 1
1004 418 10
617 1336 45
1076 1128 48
1010 592 48
743 219 14
438 1061 25
1419 1337 19
479 996 43
307 198 9
1296 1138 37
279 1142 5
1482 550 19
17 1048 32
1370 557 25
319 390 43
701 665 10
1153 290 16
1143 97 7
648 1597 29
317 27 38
242 1119 17
1499 700 16
598 472 31
401 841 45
790 1168 6
670 762 39
1053 521 22
1570 1309 39
1315 1588 20
1351 1278 22
470 280 44
576 539 10
740 918 35
364 1385 13
1471 884 18
1053 1047 5
513 505 29
932 507 32
482 1380 20
1341 521 3
1259 1525 4
1459 402 32
436 675 25
247 291 41
374 963 8
1570 1352 46
113 404 21
407 1371 6
640 1091 24
311 941 30
463 1016 35
1566 1487 5
437 16 1
1227 1187 28
186 343 21
822 108 30
407 9 32
701 712 10
1131 440 44
510 1363 31
637 446 18
876 1575 9
1400 1556 21
348 1356 15
1130 114 20
959 200 49
422 828 44
568 1578 43
28 715 7
1205 1556 16
49 721 43
1215 1321 37
449 197 47
978 559 7
1438 356 41
1481 1086 4
829 938 10
1465 21 42
1484 163 15
330 272 12
947 548 45
298 1328 6
148 1242 42
1183 394 35
1569 1411 45
1022 1241 24
559 1437 19
1171 95 28
1408 842 25
1176 654 24
152 226 6
1260 93 34
514 1458 8
1279 1178 31
763 1068 37
66 93 14
560 1053 45
88 396 39
257 1422 22
1468 1032 48
1431 993 35
428 927 49
811 971 28
855 1485 33
725 965 10
957 48 40
397 243 39
1205 7 14
1241 572 34
77 615 24
816 1423 37
251 1070 40
966 593 15
1084 613 18
755 1026 7
1510 274 39
1230 921 29
86 173 24
1155 965 42
279 1234 15
750 1334 23
1575 366 13
39 817 47
1111 416 36
1260 1398 19
1224 1197 28
1088 1153 32
958 1312 42
24 847 15
1439 100 20
193 545 10
1091 1146 28
1032 1385 1
1242 913 14
1339 898 19
29 1111 39
83 510 25
537 46 41
403 313 19
1348 1310 47
277 1121 25
1322 872 3
1531 1204 21
969 1555 41
949 249 34
125 1464 37
469 349 47
5 1028 27
844 744 10
1536 269 10
1574 1330 22
810 136 21
782 1445 23
799 504 38
1132 515 12
1290 1028 42
1203 520 42
740 281 46
1045 6 15
811 1104 44
1598 197 48
39 16 10
600 662 42
321 1042 31
373 1406 41
289 1269 38
761 637 42
978 1009 37
1037 191 18
193 1590 31
1350 1193 13
1391 1521 2
548 557 2
1007 265 18
1073 1010 42
819 932 47
937 598 18
1059 1322 35
404 1077 19
591 299 12
577 842 11
384 950 4
1091 1295 36
1085 7 47
683 967 31
1006 1158 6
244 385 17
141 1112 7
1182 844 34
375 1272 8
1337 301 14
734 320 5
1031 1432 37
1156 978 6
1194 9 45
928 829 1
709 116 22
439 228 30
1214 1337 30
876 1166 48
927 387 21
82 803 17
1381 37 15
540 720 30
159 926 19
1379 57 14
383 167 4
9 44 45
945 473 43
1032 496 48
572 940 20
852 233 44
1430 836 48
338 1435 14
870 259 17
1279 527 25
348 1507 28
348 1366 33
776 1525 33
297 1293 34
764 1035 15
140 1272 38
273 717 20
1 818 38
594 991 29
74 1042 40
102 499 26
766 640 1
1317 177 1
847 801 16
547 1033 7
1020 1305 47
214 1344 15
463 1468 48
930 1400 15
1106 88 13
82 627 32
783 550 2
139 1119 24
559 693 9
1159 1591 29
326 880 37
805 845 5
538 1486 8
870 482 7
1242 258 28
190 154 33
1395 1130 34
403 1530 15
1240 891 7
52 382 39
1594 902 32
1037 1527 38
1581 1538 27
595 317 18
1280 1555 27
715 564 18
520 424 30
806 266 6
1462 899 37
565 1491 23
1001 198 21
1372 1079 2
735 802 44
1441 645 24
1036 538 45
1227 1303 18
782 539 13
1139 1552 35
539 288 32
221 1423 6
886 1277 34
177 1360 2
1416 769 30
585 1226 35
1308 224 14
1091 42 32
1025 1507 24
1318 1325 45
232 495 44
93 595 30
985 1203 38
1459 1246 7
593 1193 1
235 1138 27
422 719 25
326 647 44
208 823 9
757 1538 21
680 1397 21
886 872 43
1412 1375 25
788 7 18
1552 1188 42
470 845 19
421 820 20
601 783 26
1493 692 18
128 974 47
362 553 7
1209 354 38
1530 1489 40
777 786 19
1029 1065 46
297 1370 19
776 773 14
383 1163 26
1035 100 49
572 1295 41
1079 1145 26
1279 1283 11
739 209 39
1234 266 48
255 72 40
639 546 11
392 433 9
1406 1118 12
934 751 25
78 1457 1
1333 1497 27
1121 563 3
295 1049 2
130 1457 12
975 1283 26
860 585 12
1085 1067 9
1195 235 18
423 870 24
755 185 11
1335 270 5
1167 561 40
865 1283 28
1561 7 31
985 825 17
1284 1303 21
327 804 1
166 914 11
1456 651 18
1393 1366 21
1472 1260 5
302 232 48
137 848 18
536 990 12
641 1519 43
284 1092 48
1277 643 28
881 217 17
1444 286 23
1567 1189 3
901 858 48
395 1042 45
1532 681 19
763 5 36
236 468 6
721 663 1
1025 1415 5
989 1362 3
1097 464 41
775 440 2
178 1410 22
1187 81 33
255 808 17
777 1474 25
1022 104 18
404 998 41
1020 60 41
1344 1185 22
15 295 40
538 130 20
1575 1201 44
943 1186 46
1444 682 37
96 1067 37
356 481 40
1541 1000 6
1300 957 43
823 542 14
22 148 29
1298 260 25
30 591 16
489 637 15
1449 438 14
471 598 45
1094 689 23
1152 1314 9
559 759 35
1201 1378 19
1282 353 3
840 1159 13
1322 262 15
435 753 47
1379 1101 25
590 280 2
436 226 41
1129 674 15
1235 690 6
1191 1135 20
1567 1281 31
1272 409 2
355 839 49
897 154 8
322 440 21
3 555 39
25 1364 38
1498 154 34
1423 613 41
285 657 15
708 1135 23
503 828 46
328 689 28
154 787 42
154 472 28
1467 926 43
553 1137 1
609 66 39
108 67 3
283 971 10
967 1574 21
1191 508 40
96 762 33
966 1406 28
369 1004 30
1153 1160 34
1362 1592 38
17 817 7
1257 285 23
666 189 37
478 154 25
1563 1102 12
1422 951 27
70 742 7
899 875 6
765 163 18
1043 667 20
1452 952 40
1373 1587 37
1003 1450 42
735 578 3
1386 1232 33
