800 5000
722 596 10
425 167 48
381 613 46
14 582 32
793 315 46
8 782 5
475 518 17
621 537 21
122 577 14
545 592 33
757 301 12
401 181 28
339 186 20
327 22 15
516 775 36
708 402 31
667 33 27
379 453 15
682 233 11
51 346 44
248 768 25
615 765 29
280 86 5
794 31 8
226 233 44
744 646 15
449 673 10
461 561 9
793 436 34
469 568 5
349 741 32
8 685 33
391 499 40
37 536 19
373 529 38
215 471 18
614 58 32
561 81 23
592 787 28
286 170 45
168 339 47
377 764 19
442 366 42
233 341 47
387 555 5
424 33 26
675 398 45
598 322 22
97 178 12
217 67 21
370 100 1
251 211 45
734 249 27
336 182 41
453 789 3
796 515 9
319 583 20
168 35 7
356 741 42
568 354 4
510 609 15
476 673 37
160 246 47
663 529 14
279 140 16
799 481 19
440 771 28
752 445 7
156 779 4
449 558 25
614 144 33
275 122 31
4 495 10
588 469 14
35 114 31
305 412 21
76 165 2
232 578 18
366 735 2
143 225 5
104 166 33
774 150 22
10 579 43
229 336 37
80 760 27
666 69 46
480 606 46
366 2 24
357 494 25
483 791 6
544 723 35
218 541 32
315 158 45
656 629 18
610 377 1
766 122 8
558 375 6
263 497 29
48 655 25
505 435 43
483 686 12
238 56 16
418 276 43
698 327 28
604 465 24
662 784 46
339 202 4
630 427 42
337 729 7
273 316 29
316 531 40
309 154 38
696 29 44
436 423 30
18 717 17
223 332 7
452 97 6
439 110 10
425 351 45
749 559 38
449 542 40
217 337 21
95 363 14
678 538 35
32 410 5
358 484 43
604 587 17
449 332 33
628 762 19
730 90 8
335 271 38
79 581 31
419 218 6
530 697 13
400 331 3
594 437 14
157 611 1
646 679 48
158 427 25
246 385 29
87 447 21
792 291 36
282 27 6
111 150 40
590 345 22
82 516 1
706 78 31
711 727 34
60 108 22
524 110 21
437 188 38
602 615 29
4 460 39
415 291 44
293 683 43
555 460 41
338 332 18
54 497 31
99 203 47
319 106 9
709 667 17
582 219 35
530 482 45
487 796 5
264 557 27
744 32 44
557 427 2
404 560 2
667 357 2
698 564 9
750 33 22
526 707 15
561 709 49
170 189 3
330 419 36
785 255 1
664 406 48
8 653 19
159 628 42
386 321 6
498 705 35
219 137 18
203 772 26
411 485 42
665 570 23
718 182 22
512 478 44
550 563 49
396 107 49
37 601 31
389 689 46
168 63 47
300 288 4
711 135 18
323 165 17
498 152 18
64 739 4
713 559 44
404 187 18
505 236 33
77 469 43
188 363 20
370 386 5
788 541 18
452 90 41
62 169 8
58 161 7
545 228 11
190 350 13
16 426 5
405 576 13
342 632 31
553 725 19
27 64 43
477 674 27
733 786 49
448 641 7
581 741 31
575 238 22
387 702 19
670 384 13
320 6 34
59 131 38
297 403 43
36 83 37
175 182 15
387 286 32
745 716 28
216 484 46
629 171 22
97 508 13
156 596 17
556 74 5
663 168 38
259 218 33
55 398 27
231 253 4
706 99 14
641 556 17
526 589 20
496 433 41
282 695 17
361 675 11
113 487 3
281 2 12
730 693 12
746 666 28
165 575 25
569 575 49
473 10 17
95 26 48
392 666 1
249 154 16
507 219 18
682 730 45
216 420 8
711 205 12
75 9 42
373 772 28
359 228 43
124 150 46
125 329 48
657 15 14
237 350 13
370 631 13
727 307 24
379 656 13
418 7 13
565 691 38
387 222 5
139 406 19
720 559 15
701 661 14
519 84 12
741 288 33
51 100 15
704 80 48
385 91 33
178 464 11
797 728 29
149 266 42
102 609 33
14 725 39
600 586 49
73 252 25
141 767 28
6 641 47
112 9 13
14 449 2
414 506 14
638 93 27
639 771 19
274 507 37
613 655 49
529 315 5
570 755 28
246 331 27
486 81 25
797 674 15
533 274 19
720 25 8
659 672 27
647 382 25
373 707 2
704 192 20
723 536 8
452 381 37
116 311 34
752 765 45
522 201 31
577 95 46
766 604 16
123 467 47
454 705 10
54 164 33
504 110 25
655 733 23
118 297 29
400 448 20
443 36 13
705 264 40
256 47 15
474 786 44
791 609 36
191 491 7
281 785 39
274 295 9
444 193 18
288 453 29
674 405 39
216 658 9
49 351 36
366 408 12
767 699 22
603 33 38
90 588 39
597 487 14
