400 5000
89 168 16
129 232 18
6 68 35
75 235 48
22 109 44
7 302 26
135 137 35
234 246 46
379 106 44
381 145 36
53 113 34
232 263 45
159 254 23
204 366 42
182 303 48
207 111 15
378 286 21
392 209 4
366 152 46
288 62 8
285 122 1
61 214 16
321 270 12
164 192 32
315 119 20
367 3 18
312 139 22
248 368 4
5 230 39
365 32 40
154 113 27
158 205 9
118 220 46
396 40 25
377 114 20
74 145 11
32 302 41
84 287 10
387 344 25
306 397 13
332 252 16
156 270 8
237 386 33
363 282 28
42 316 17
150 263 40
206 138 33
190 303 18
165 120 33
370 45 46
174 358 1
286 128 26
284 207 16
249 113 28
306 175 22
236 259 38
30 365 44
68 99 30
2 178 19
311 91 3
142 376 42
344 1 8
251 269 24
317 237 40
136 300 17
189 135 7
157 67 8
165 12 15
393 296 13
335 292 17
70 362 40
389 256 12
284 191 42
142 385 9
68 376 3
200 165 22
317 215 25
101 83 5
114 281 15
273 229 25
217 354 18
301 316 48
129 209 2
286 215 18
204 102 3
15 72 5
247 84 20
140 5 46
372 232 5
244 33 6
299 172 29
186 336 36
304 66 45
127 377 22
294 166 1
293 137 32
1 300 23
92 189 24
47 126 9
153 13 15
99 166 34
114 30 8
129 183 41
197 48 29
104 27 40
325 293 45
332 19 28
285 282 13
203 266 32
261 189 18
346 46 44
75 197 15
93 207 6
394 66 38
89 292 45
211 342 28
295 21 18
172 397 38
175 39 44
237 27 39
165 358 47
359 65 15
203 259 9
67 9 27
111 105 7
46 156 27
382 96 14
189 54 35
169 317 10
233 337 19
376 46 11
33 322 28
345 239 4
115 32 8
221 327 35
42 115 21
389 349 26
233 27 23
255 207 32
148 71 27
304 17 8
123 150 6
393 139 38
36 75 24
90 366 12
383 227 39
140 29 38
45 246 7
34 193 3
119 214 49
287 54 49
104 358 27
326 162 24
2 13 44
8 226 25
270 217 33
220 349 7
314 175 18
187 23 48
63 130 43
394 74 32
122 372 27
200 286 2
373 332 3
387 213 41
186 126 43
309 167 41
32 19 7
279 56 3
218 7 20
324 332 22
104 263 10
342 41 16
170 344 48
60 207 16
151 20 23
66 247 26
149 137 28
113 24 44
168 236 45
188 177 24
167 309 34
378 45 43
335 262 14
329 249 47
139 38 42
134 21 39
196 311 38
52 10 35
206 376 7
192 103 40
78 362 4
371 110 28
223 192 10
74 173 19
354 306 13
234 274 20
252 238 20
354 1 44
182 42 34
191 156 23
17 161 14
75 375 31
79 359 42
389 36 7
12 161 23
153 301 10
145 276 9
180 200 47
284 326 43
209 311 9
197 88 2
241 180 42
214 13 20
389 93 39
305 86 16
28 243 15
116 3 10
22 112 29
21 321 27
53 134 24
241 109 26
208 323 6
230 220 37
189 392 44
178 179 31
90 264 43
56 186 8
294 245 6
226 90 14
159 285 37
162 167 45
78 160 31
92 167 30
316 238 40
122 307 4
197 321 27
331 215 37
353 4 25
40 389 40
132 236 13
87 145 45
243 109 19
140 185 47
50 296 28
101 56 10
109 369 21
90 363 6
160 24 36
95 157 40
141 292 34
194 334 17
224 193 47
119 13 13
257 374 26
146 212 40
377 119 27
382 386 43
327 349 19
12 327 6
79 170 9
356 175 3
283 266 10
214 67 1
227 296 3
34 310 42
36 281 28
63 77 27
93 167 21
189 172 42
68 262 48
233 214 42
126 296 25
291 150 34
243 155 18
269 224 33
385 353 8
366 13 21
163 201 45
220 150 12
0 12 49
121 164 1
125 246 16
94 154 6
159 332 29
313 35 31
199 103 41
240 338 18
6 2 39
208 103 43
79 210 40
157 28 4
25 126 42
279 176 40
94 123 3
100 382 7
240 163 6
307 276 2
223 219 30
208 237 7
297 340 16
324 78 2
373 47 41
288 25 28
29 258 8
345 12 22
199 147 44
127 276 3
387 176 38
231 18 5
142 10 19
238 380 2
350 188 8
271 33 13
169 228 4
253 67 37
236 182 1
293 55 39
323 348 22
54 196 17
256 229 19
332 74 31
364 222 15
210 286 1
370 28 35
61 167 14
193 263 8
277 210 8
142 91 6
34 293 47
375 310 2
258 200 7
260 383 37
398 234 42
388 232 20
261 66 47
261 63 28
