3200 10000
56 608 9
2781 3039 2
2203 843 25
1728 2635 42
1078 2028 5
1341 2168 24
1893 2776 14
1934 1408 33
1103 2018 29
307 1275 20
2227 1004 16
2787 1322 21
3149 1311 48
1771 686 38
230 2464 41
2718 1363 23
1761 1432 9
410 1574 35
1493 1287 35
1725 2250 3
1882 2915 36
267 241 17
397 1796 14
2288 547 48
1966 1468 35
2167 2152 8
356 742 45
818 2469 43
68 1617 10
1425 2088 36
1206 1897 40
2733 927 45
988 573 2
1589 2412 39
1594 1740 18
1033 2928 2
314 63 11
2551 2584 46
2433 253 2
267 1079 12
1042 1841 34
2331 1107 23
2106 1263 4
612 3030 37
858 1478 20
663 875 41
403 1342 42
2843 2143 8
252 1395 25
127 694 9
2870 995 28
1307 806 9
688 1896 20
2417 2474 35
2124 3111 46
978 635 5
3108 2752 45
3011 3165 2
689 572 32
3010 2933 29
2369 2091 38
1586 455 38
113 294 14
619 209 3
551 2636 48
2878 1558 1
848 1925 38
939 1739 48
2330 1270 35
1415 47 36
269 2831 31
645 1883 4
1310 2603 44
2038 1573 18
967 1969 38
994 887 48
2617 879 11
2890 2252 47
1376 2117 22
2390 1476 47
1696 1540 29
2250 3064 13
2558 574 1
1905 1758 16
2321 976 42
1367 281 14
934 1206 28
3035 2752 2
837 611 18
764 598 33
1717 476 38
983 1503 7
1327 118 8
1515 2303 17
2531 611 24
2881 1530 36
2872 2445 31
3096 2659 47
1009 2228 24
478 2182 33
1114 1799 18
371 1060 28
744 582 29
1382 1573 5
3174 2744 23
2672 1819 41
2681 1062 28
2203 2258 38
21 825 19
1461 17 25
672 881 19
1011 1277 38
1900 2436 36
2444 1347 47
3003 55 41
620 528 42
2142 2510 8
2443 3005 6
43 2293 34
2478 1361 43
2439 1712 28
752 1083 36
1582 115 25
2984 2198 49
1423 3163 38
843 2493 40
2272 1374 16
1614 2531 32
366 607 5
1218 2698 8
2660 2115 26
413 1716 18
3179 2001 45
1252 1476 3
2339 1430 18
2773 1244 22
1728 1670 29
1855 201 17
2961 334 37
933 871 4
1327 315 20
3122 1476 21
796 2483 19
143 751 30
2342 3132 23
1091 1090 43
2660 2792 38
2360 2473 3
468 1612 39
2776 1689 7
1384 2023 28
1040 1951 18
609 2327 20
1637 3197 46
1838 1102 1
2188 52 22
1892 536 11
440 1809 3
466 1815 30
3016 27 19
1613 2348 1
1358 349 6
462 1128 27
2348 376 44
435 844 43
111 2879 13
2537 1076 46
2805 679 19
1472 602 4
2476 2937 16
2739 2215 23
3103 2025 47
729 2440 40
786 591 15
347 770 47
1804 2206 40
1686 2431 18
2203 2173 4
585 2897 12
1581 1637 17
1545 1216 17
2532 2493 10
1382 2823 25
1393 1058 23
277 604 45
1757 247 10
157 1051 13
731 2182 35
3044 1240 49
2067 1439 5
234 1888 45
1872 883 22
1656 467 4
1158 2070 31
747 2890 34
2323 2630 11
1045 2091 19
1717 1178 20
1987 494 46
2317 382 5
2050 629 44
525 2760 34
1917 1490 26
736 2468 28
2752 339 46
54 2411 35
432 767 9
568 1716 12
2262 935 37
1668 495 7
2309 1263 12
279 24 44
1193 2334 39
1314 1295 40
435 511 49
77 2653 24
1763 2563 40
21 2572 14
2824 1585 49
3002 1377 27
2945 3154 6
3014 582 21
2247 118 39
331 415 37
2084 2106 8
1959 483 26
894 83 18
2265 2154 13
2491 2646 26
2323 1292 21
3016 361 31
2363 471 2
165 1575 44
737 327 8
2638 2221 7
672 2097 34
2049 2054 3
2696 714 32
983 926 49
2321 2416 40
78 2417 24
1940 1480 22
513 1618 33
2902 506 11
340 2644 19
3056 774 5
1804 1173 40
2586 2978 22
1732 2586 21
942 2463 12
2791 2621 13
1844 1741 33
915 1114 19
2042 2835 11
920 1556 11
1742 214 40
3070 42 18
2113 961 15
872 2132 5
967 1111 11
1726 740 23
1490 2389 45
75 2202 36
3041 1231 44
2479 2402 22
2573 819 46
2717 1963 36
292 1896 9
2496 2079 13
1858 2257 34
934 2759 28
1899 2621 21
1231 2699 40
724 227 29
728 43 37
1048 794 27
484 3132 10
2173 2820 41
584 298 20
1609 1654 40
2278 3142 5
2097 291 39
1289 1220 16
1625 2736 27
2382 2728 25
242 88 6
297 3191 7
1919 2733 7
1183 2659 33
695 2114 4
1887 205 44
2961 371 45
732 889 44
2336 1258 48
2033 2781 28
2056 1490 33
2095 1079 24
310 933 34
986 1745 27
3062 1719 25
2903 2797 33
1649 1115 7
2915 2506 6
1100 970 41
244 1128 16
437 2974 10
56 2809 43
2867 2682 5
131 2718 24
2459 999 14
127 1392 3
960 730 9
1549 2319 31
2509 1300 22
1044 2084 4
1576 2498 7
2855 1977 34
2144 1544 26
248 168 34
1254 3121 43
2644 1822 45
2342 1260 20
2846 1615 9
2146 57 35
2787 3188 2
674 3001 9
911 1885 42
2026 1190 36
815 2476 34
2748 573 6
473 2916 25
939 2686 26
2819 1733 5
270 1386 48
267 2597 41
362 2757 35
2057 1429 23
2909 1439 38
206 2135 7
2265 1715 14
1790 2717 19
2829 181 31
769 3151 4
1922 2814 39
1135 1355 13
779 3026 48
1792 1090 39
227 1702 7
1503 1560 15
2680 1223 49
1474 404 31
1697 1307 20
938 2808 11
2185 1971 8
2521 2426 22
1014 1033 10
842 1243 49
1365 1721 37
837 2354 46
191 2246 44
1550 2898 30
509 2925 48
1607 1996 23
2873 1304 14
1441 5 46
1436 955 49
108 625 36
2219 1498 12
885 2443 20
823 1190 34
1101 198 26
741 1217 24
1959 1283 6
958 686 32
796 625 16
3074 86 1
2882 554 32
1899 2808 12
2191 1076 16
1019 2549 47
1816 2758 43
3002 383 16
2166 2168 14
2558 3039 30
2899 949 3
178 3148 8
1678 647 33
1182 2827 14
1233 866 36
2337 377 28
518 1336 40
157 1232 3
1993 270 35
1893 426 33
1615 432 8
851 766 5
3100 1551 36
100 2944 3
2903 446 38
186 3185 4
1278 1648 9
3143 172 28
1020 1412 24
2801 407 9
1737 3174 4
2635 827 5
2277 1441 27
1204 688 12
2149 797 26
621 2653 43
2244 2711 39
968 2633 14
1234 161 13
1539 2445 49
163 1083 17
60 3115 20
2687 2680 21
1395 139 2
1001 129 31
2018 593 16
385 1921 20
130 3158 6
2625 217 41
1479 160 45
495 934 9
3058 328 8
1585 259 4
1759 222 5
2516 496 24
1213 1963 39
132 811 39
2270 2777 10
1793 2512 27
1266 3011 24
1011 1684 49
1187 401 49
879 2659 15
2415 2030 30
2611 56 45
2012 219 8
1979 1392 2
554 1692 35
1113 1726 8
1762 2946 5
2037 2 27
1182 608 27
1742 2843 49
1964 1897 39
569 2787 19
865 2202 15
2999 3029 14
1759 696 29
558 2251 47
2703 1417 5
2851 1418 23
844 1036 5
337 2273 31
101 1035 12
593 910 25
3119 1341 29
2641 777 14
1733 1847 36
528 1361 6
105 1494 19
1733 3005 41
319 849 12
2293 2255 29
1065 872 32
1612 968 2
3019 812 6
1400 2685 8
31 2759 14
391 2671 15
1748 1867 1
2812 1447 44
363 414 12
349 1975 30
307 1699 42
2538 2268 12
2769 1983 27
2802 1134 24
2709 2981 11
1050 2018 45
792 2356 30
2248 2347 30
884 2194 10
692 161 2
2400 946 46
1997 1550 10
2647 2904 44
1971 200 9
483 2802 22
1690 2732 2
2430 1397 48
723 2917 11
1247 1353 35
2541 1255 37
1263 1861 26
2559 1003 28
2914 1308 4
1009 806 13
2446 1669 10
2047 875 5
2835 854 3
109 1412 16
724 1446 30
247 237 9
317 1560 40
1834 1637 8
858 2757 10
2568 3072 49
2599 2563 5
2937 2382 34
1155 2215 8
2524 780 24
24 1952 38
469 2752 15
689 767 9
2226 479 36
777 249 49
1145 2364 2
2150 1927 27
2455 3120 42
1732 1191 35
744 3029 39
1145 2788 40
478 1847 5
1775 622 37
988 1983 49
2369 2878 48
484 2603 20
2186 854 15
752 2402 37
2316 2374 14
2794 2042 40
334 577 26
3151 470 39
462 164 29
1179 727 17
880 332 48
346 501 10
3044 1865 23
1511 1516 14
932 1696 20
263 2004 42
2822 2219 3
1570 1549 28
123 3 16
1515 2643 37
2185 7 25
1064 3009 16
453 2479 23
370 394 38
1048 2913 20
2095 2798 27
465 2258 39
1818 950 16
2126 3081 2
845 673 2
1016 1643 17
1832 35 40
2248 302 2
1111 1061 24
1800 669 26
1329 809 8
1379 230 47
1603 579 9
800 3130 1
63 2046 18
1245 875 7
2813 2112 32
289 2729 4
1404 1511 17
331 266 31
994 142 46
437 8 38
3078 1408 47
1927 2214 32
2875 2174 22
534 2357 37
2906 989 30
1035 1381 7
2103 2369 24
296 1327 29
1532 2054 17
1895 1545 15
3107 2305 39
523 1265 35
2850 49 8
2845 1888 41
458 1158 28
292 2787 47
3126 1763 32
2678 1788 29
172 316 19
2542 18 7
2005 2676 46
2357 3035 24
2349 2912 4
1862 2303 37
1161 1950 32
2042 354 7
1780 1780 7
2310 1961 15
1268 2285 2
1172 1382 13
1147 49 7
1108 2882 49
1231 2628 14
1224 2674 32
2390 1197 9
986 1099 36
3158 290 20
815 1620 5
488 259 13
1693 18 36
2137 2146 3
741 2027 16
3179 637 37
811 471 19
1770 109 5
2573 1387 9
2176 810 32
2165 4 15
1131 2590 23
3056 1923 14
1359 3036 39
1524 1624 33
2553 2476 15
2002 1165 46
1702 1782 33
2049 2795 13
2438 834 31
2316 1369 42
2968 624 2
2090 1442 33
3104 866 48
1820 2089 13
966 240 41
811 2836 44
935 2336 6
1533 1258 31
1015 438 7
3018 143 15
1562 1420 49
2389 1250 2
848 160 19
1039 1122 34
179 304 3
2843 1527 6
2061 2748 15
1195 629 27
2084 1496 27
286 2681 23
2194 3098 26
1484 1879 22
69 2970 8
1995 1086 16
1446 2039 4
3148 1678 1
380 2031 32
20 2568 42
70 1015 13
2741 46 38
1864 2596 1
1605 2122 38
1674 2004 22
3172 1657 12
994 2934 16
2317 1100 16
1000 1283 15
386 34 49
303 1758 25
3134 1839 2
612 3142 14
1755 1919 11
2761 2224 40
2248 630 32
754 1218 48
1879 453 14
1726 24 35
1265 2383 44
2335 708 1
3004 2716 24
2420 1743 25
2403 2096 6
1062 720 45
1273 1549 17
2990 2812 33
461 151 2
276 1476 5
449 2535 39
1279 896 19
2413 2299 18
1172 3042 33
963 186 15
1048 2022 41
3178 1635 15
1751 1392 43
2396 1647 23
2570 2629 19
1255 1460 49
286 2847 29
46 472 41
1910 1041 10
2768 2567 9
800 580 4
2198 539 5
409 80 10
398 700 19
1787 2560 22
3185 1879 23
3064 584 30
919 1006 8
1284 2454 31
1817 1321 16
1959 2212 37
275 1245 4
1683 139 44
898 1762 39
2177 2068 4
2573 2807 18
1273 150 49
1005 2492 20
1262 3148 42
1899 1993 5
1777 2857 17
762 972 8
2403 2204 32
2380 3067 46
276 23 43
2600 171 41
798 2691 23
1223 2461 6
2971 2087 23
1226 2718 20
1788 1977 6
2464 1481 13
1808 2610 32
2866 1730 40
3058 2028 35
2266 1415 22
1808 274 38
2312 201 30
3093 100 39
2982 2688 22
3020 3163 24
2348 2595 12
2205 2873 37
3030 2054 28
2746 2898 3
2165 2598 27
912 694 20
2161 1729 3
1713 632 31
401 3051 15
1349 540 17
953 2029 34
325 2560 17
1857 1385 17
2207 1406 6
1164 1736 5
1393 2943 38
333 2756 26
351 1095 9
1858 2168 44
2157 2441 47
1657 575 49
1110 2866 38
1282 1162 45
2255 1814 30
172 198 11
1339 1906 5
1253 1071 14
2807 1364 3
3145 1580 17
2842 1040 17
1932 1964 7
1577 1448 28
160 608 20
2088 676 17
450 628 20
1012 25 11
1173 1836 42
1989 902 46
1700 3124 15
2695 466 3
895 3186 44
752 2816 32
707 3093 33
2528 1579 24
2340 2155 25
983 1193 48
754 1546 9
1279 1664 19
2615 373 9
871 1927 33
2346 899 20
951 1415 13
1933 2834 18
1887 1043 14
2589 3066 31
953 943 45
2094 1294 7
1160 3163 30
846 377 13
2953 1679 43
2760 186 48
2601 1340 38
787 1374 17
2572 1847 32
2209 1444 40
74 2773 9
678 483 6
1013 3096 29
2347 1468 25
847 794 2
2466 1095 33
1357 72 30
1708 2291 28
2205 450 21
77 2645 7
167 1789 40
275 709 17
461 2350 8
3152 1945 43
2073 3131 48
2805 2984 4
1115 1756 22
3179 96 42
278 1369 13
737 2097 8
1392 760 31
1429 1524 15
2170 1985 23
94 3190 24
2452 1621 37
976 1515 42
2970 1550 5
1609 3144 49
1595 1981 26
1430 2187 35
2182 1005 35
367 1729 18
1527 1342 10
2372 2891 6
1241 1887 3
1662 1756 47
2737 2054 19
3105 2774 13
1036 275 26
355 2592 16
2222 1648 15
1746 926 18
2148 2300 41
176 561 9
419 703 2
3103 308 17
1336 2240 33
910 1979 28
961 205 21
2349 2883 43
2258 506 6
535 999 24
447 474 30
1931 1902 42
1221 2042 44
398 1154 1
2487 2238 44
247 1208 4
1140 2268 15
1815 1502 2
2834 2541 13
202 1064 43
2080 2491 19
379 2378 41
3047 1922 44
2100 2319 34
3017 87 20
208 1683 27
230 1890 37
989 3023 46
2557 1363 43
652 1401 14
2440 138 28
1119 1872 9
1102 1019 44
2175 3149 5
469 2034 24
2960 1235 26
456 161 8
2009 2238 10
2351 291 7
1362 645 40
1155 156 42
2568 657 12
2443 3121 4
843 1638 8
784 2168 35
2956 1917 19
3024 3140 4
1460 542 35
2720 3142 30
1895 908 3
1017 975 1
300 1034 40
1060 1412 6
2433 218 8
2717 1569 10
282 1821 12
3178 1013 42
1581 1958 6
82 950 30
41 363 29
1103 2584 28
956 1071 16
217 2783 27
2648 2182 8
1210 578 23
1313 748 23
1103 94 25
906 1701 40
203 312 10
2133 1046 47
2508 1163 29
1060 1609 17
270 2341 29
1148 733 46
1774 2531 38
1576 1562 34
1644 33 32
1429 2460 3
754 1724 19
982 3076 17
1345 801 19
1212 872 27
2494 577 31
2753 2838 3
2326 2648 30
249 660 41
529 687 15
2010 2805 49
1229 1214 16
2336 1615 13
474 2186 49
2847 2477 4
539 2589 33
2941 1489 4
651 2952 7
1607 1200 7
1133 1981 3
1407 1650 15
1628 1436 32
974 3157 26
1384 717 29
1522 1 30
740 2195 9
1421 1409 28
2449 956 7
1901 2489 32
3086 3073 6
1404 2926 2
1011 135 13
3117 143 25
2645 1004 1
2524 319 30
1235 2837 9
3164 1535 23
1728 1860 42
2529 293 16
1542 885 35
1193 989 19
2269 3078 48
315 3151 29
1545 122 20
1984 3127 8
1351 2085 46
2182 327 45
2840 2255 4
2152 1486 11
471 1573 33
1531 984 26
2308 1637 48
2966 840 19
489 2990 20
710 674 7
827 3086 34
2263 613 21
1027 408 27
863 2019 10
611 2280 10
2059 604 24
3154 525 3
1890 623 36
3058 2372 14
310 2588 49
628 2796 25
1327 1558 42
3198 1648 26
2305 2426 19
2520 346 2
393 1383 8
1736 3193 49
242 1162 3
2995 171 7
3123 324 28
783 2800 11
1738 810 43
2677 2240 29
2304 1108 23
627 223 43
2312 2941 28
2797 1010 20
2658 1010 39
2346 996 1
1001 307 44
2379 882 11
3178 438 43
2054 1880 3
1855 1678 13
668 1125 9
3184 955 18
641 3112 16
1486 455 32
1287 2315 20
3098 1900 16
1411 3007 33
643 967 3
2672 1781 20
1372 1527 47
1564 659 24
385 1158 5
3078 2645 11
1348 2020 37
2783 205 25
1424 1109 34
900 666 10
1348 1840 37
476 514 46
1538 2042 49
3184 2678 4
1594 2400 47
3091 2402 33
1520 774 24
2133 410 11
2848 2270 25
1153 2546 10
339 41 2
767 823 10
1145 1312 3
2588 298 44
352 2201 1
1850 628 22
1776 1645 36
105 2558 23
850 2092 31
2507 3040 41
1944 3169 36
1559 392 31
2723 1444 41
3084 146 6
900 885 40
2793 1172 34
1622 2381 16
2516 310 23
2211 1749 17
2541 130 45
584 2334 38
2969 7 43
766 970 5
745 2285 22
3133 912 36
120 373 47
726 734 49
2271 1887 44
1909 2210 26
2275 2363 17
2379 678 32
174 1183 18
2820 1712 20
202 1882 40
2689 215 7
556 1088 47
1228 1064 40
2766 1319 8
537 2765 26
2498 322 21
838 3051 30
2321 3048 29
875 1224 24
18 1345 24
3129 1505 7
974 1977 27
1032 631 14
2006 362 45
1898 1405 42
2068 2697 49
445 1184 44
291 2470 8
2365 3057 30
1780 926 16
1546 2065 47
1061 2801 13
1547 286 10
401 2440 7
1123 989 19
2911 318 2
3061 613 29
2284 1915 32
1345 433 20
74 834 8
1451 2024 28
1833 328 20
145 3053 21
405 2450 17
824 2482 32
2810 2742 30
1606 2761 24
2408 178 3
2412 2373 3
636 2100 5
1988 1307 44
1802 2903 19
1329 3094 21
2002 470 15
2320 1982 8
1398 1155 44
166 2205 5
3194 2388 14
2556 17 6
1195 1513 18
1478 604 21
607 1238 15
1201 1857 11
1005 1620 35
1752 187 47
1538 2283 26
1098 2481 37
1776 2317 26
588 1508 48
61 1902 25
309 1497 32
2394 371 12
1336 1254 25
1134 537 30
2112 539 27
54 2621 42
1452 3008 33
1446 2723 47
1805 1246 22
747 2457 15
1608 1167 20
564 2698 32
2072 2295 6
1749 2206 10
1222 3058 4
1406 612 48
252 1237 10
360 185 29
2230 3179 14
1654 1107 27
570 48 10
2449 2239 46
589 614 5
1258 281 28
2074 470 5
1980 2576 41
719 690 28
1193 1204 18
2450 668 29
1806 801 45
1641 3191 37
2906 1364 4
919 245 4
460 2957 10
2959 712 33
2111 1095 3
2541 1751 23
715 1722 34
2794 1647 12
2836 284 9
2789 1415 39
1756 1983 6
1429 2994 24
1062 3059 17
1691 45 20
1283 595 28
1988 2457 1
3042 39 28
794 703 37
1999 567 10
941 1313 38
2416 2677 19
16 429 16
759 969 48
2111 3167 4
323 887 23
1816 1244 30
255 1295 45
1434 227 35
3093 167 33
1405 1462 43
2689 2771 23
1267 2942 16
788 2808 46
1576 2828 40
1500 2947 19
578 2520 11
2884 2973 34
987 339 46
1140 1687 40
226 88 37
7 253 30
2214 683 35
1411 1971 34
854 2075 26
2565 772 1
2194 923 9
2731 2115 19
464 1841 7
3175 1328 10
1468 2067 1
842 1531 48
1517 1637 19
2982 950 25
2671 2370 40
41 2856 11
1159 1309 45
913 2733 32
1183 106 12
2756 1107 36
1463 2303 44
1835 1640 8
343 3185 22
768 1106 29
198 172 24
698 2186 40
2690 2834 8
2906 1528 20
1365 683 34
1428 1717 29
1771 2507 1
453 1695 12
2019 1491 1
2387 280 43
1152 3028 20
3018 1967 44
612 200 36
1160 1020 36
647 2393 18
1386 252 43
73 1251 3
1783 1791 44
2635 1988 9
2571 3186 46
2663 469 36
1735 556 45
875 2521 42
993 1382 27
2038 1831 22
138 2039 11
2802 2262 40
1520 1836 8
2734 1570 25
3019 891 2
2830 1516 26
300 1721 45
2560 985 47
569 2282 34
1636 1701 32
349 1701 24
20 1732 8
2187 586 21
763 264 37
1868 187 24
1030 585 21
740 370 21
403 1733 44
1923 2994 8
401 1415 6
1140 2566 44
2970 2612 37
3111 2500 46
33 2710 49
981 2746 43
2411 1978 9
2643 1173 16
132 1659 21
1834 2328 43
1119 1964 42
2772 2624 43
1345 2473 33
722 2548 21
601 1611 36
2185 675 37
2239 2230 16
1916 1386 3
1396 685 11
2704 2466 44
2343 1694 26
3068 1007 4
2259 2374 12
96 2223 21
1883 617 7
3108 812 18
2079 1354 8
795 2685 10
1063 2890 35
1940 1969 44
1704 21 43
1781 2412 45
327 1081 18
1159 247 13
331 1729 30
1195 1842 2
2438 3017 47
3171 2665 26
1760 467 37
1935 138 23
576 1626 26
1192 612 24
3108 601 17
1669 260 12
2185 2463 22
461 379 41
2000 1413 46
1797 1255 19
1738 1820 34
3115 1573 35
1494 1386 17
295 1395 10
2929 2567 2
2988 153 43
2574 3111 46
1704 882 6
2110 370 25
1964 2309 26
1139 533 46
1688 725 32
2703 1161 34
582 1018 41
867 1731 3
393 2488 1
1228 2219 30
906 376 17
1380 1025 7
1533 52 20
2628 641 18
1818 2137 38
1571 1128 8
1699 2998 37
561 1609 26
1690 683 43
551 930 37
2973 1807 22
3186 207 6
341 3143 4
1908 1203 44
2490 2507 38
1242 75 14
2499 1640 45
253 397 21
2130 961 13
1977 2057 10
1416 2596 26
1946 2558 8
512 99 48
1655 484 13
2938 1125 19
389 3138 28
418 2172 14
1425 1084 17
1176 2827 22
957 2188 26
189 717 28
2484 900 11
2654 3072 49
1542 243 1
3175 1973 8
2883 139 33
1380 2637 4
204 538 32
1449 655 11
1150 257 44
1979 579 24
849 1598 47
517 2699 10
2495 1516 36
2625 2422 16
1439 1959 2
187 2715 32
841 516 22
2555 711 7
710 2075 38
271 2187 7
336 1041 45
3038 210 22
754 37 49
2808 1705 7
2946 2664 49
2176 2966 36
2974 1531 19
2695 343 17
530 702 38
2388 22 9
386 2431 41
509 749 47
2875 2976 24
1333 781 11
1443 1354 18
53 891 32
2288 1782 38
824 54 20
460 2880 4
2154 3140 43
338 647 38
534 1449 38
3046 2493 33
2249 1063 36
1960 2222 13
1893 1436 10
3039 2718 43
1376 1207 8
748 2899 9
1438 395 11
2266 184 35
2508 1797 20
291 2295 3
3019 2326 13
684 321 48
2579 2527 39
2063 820 26
2231 350 37
450 3154 44
828 2861 26
197 27 10
3101 2154 39
253 2277 49
2980 2403 19
1855 1449 12
720 2630 14
536 1740 11
17 2948 17
2500 2597 18
2053 1778 9
772 967 23
1724 1855 26
918 43 3
1390 208 43
1710 2092 34
305 2594 39
2912 219 16
2305 2209 44
1278 564 28
1363 1446 23
1421 1738 13
2176 5 43
2143 1244 7
228 68 24
1806 162 7
1799 737 31
497 807 42
1264 45 31
2660 145 20
225 2559 11
1047 2952 16
2737 600 44
330 2257 30
136 1282 15
1408 1700 10
3171 3194 49
1335 2996 39
531 1992 36
1908 1102 3
364 930 49
236 642 22
531 2905 28
2410 1942 8
35 1157 30
392 2635 9
1547 1749 2
2414 2374 21
2162 2617 32
2560 2957 29
2158 2985 42
121 1237 40
1257 2487 33
1301 1802 1
872 1690 20
1494 117 30
614 562 48
2025 2154 27
2756 617 36
257 2287 29
1954 1690 20
1835 2263 15
881 2347 4
184 1525 26
248 3006 37
2348 2685 33
3192 1857 48
1066 1820 23
3190 1444 15
778 3079 12
1253 555 49
373 2578 41
373 3096 13
700 2585 9
1384 2103 39
154 1562 48
1584 1817 19
2209 2691 4
2503 932 9
2142 2874 41
1740 631 49
1989 1029 24
1607 541 34
1218 435 40
1498 744 44
1694 2522 42
866 605 42
2300 322 28
2317 1469 38
1888 3023 28
1440 23 17
35 2998 24
1314 2211 48
1972 1036 24
2701 2857 19
3172 1381 2
68 1904 24
2482 3145 15
1824 249 3
2217 700 47
2024 1923 39
598 2260 6
66 1149 24
337 658 24
710 3117 25
578 3171 36
1572 1082 17
1651 959 13
1132 729 5
2115 1253 2
2976 1499 29
969 809 29
2530 417 45
1689 2943 24
1667 282 38
1769 2280 6
2377 2295 8
488 2592 49
2227 1156 34
1863 1044 7
22 2489 9
2549 2730 28
112 1333 22
1096 2855 28
667 2960 33
1592 1854 14
3116 1707 49
2983 1338 43
380 2589 42
2784 2206 13
2130 759 23
2048 1718 24
1163 2943 30
2881 664 27
1629 1169 35
1845 1 48
3067 618 3
1388 395 44
3157 2157 44
2613 1019 49
2314 743 27
2422 2131 24
1785 1159 3
491 638 34
253 1344 16
1818 2565 23
2203 2170 46
2651 1985 16
2901 1981 47
97 2106 17
80 1504 10
1106 2653 34
2010 2969 16
2127 243 16
2407 1119 24
697 211 17
229 1 16
1926 1443 33
1898 946 20
2655 593 29
171 734 10
1517 562 43
1202 2011 16
850 1945 2
3076 2716 48
2810 1265 16
233 1889 37
295 2679 47
1994 415 27
1478 583 19
1573 2971 2
1949 1415 30
739 2339 4
2961 601 5
2204 1218 25
1522 2736 25
125 793 2
1089 2946 21
1706 613 17
1188 3105 9
2289 1148 10
137 1206 26
992 2488 37
3156 329 3
1777 3157 29
226 1998 15
3066 936 39
2501 317 21
1629 170 34
2392 1553 43
3144 456 28
2206 1865 1
848 321 47
1879 155 33
1692 2524 27
1650 2118 38
2551 2653 22
2327 390 29
2219 2414 37
2639 515 6
1363 2174 44
2875 1211 27
1856 3183 29
2405 2085 11
2434 1142 47
2059 300 12
891 1791 32
2877 615 48
2715 1502 6
1395 2842 24
254 846 35
2516 3029 31
1065 2949 17
21 2452 8
322 2793 43
1698 1236 23
2800 2520 9
1773 2843 48
1232 1293 34
2208 1748 20
558 1217 45
134 2847 10
2276 2777 48
1329 376 30
1450 1889 41
2800 2387 37
1251 2782 23
1048 886 39
1470 371 23
651 1725 42
2904 1217 4
882 2907 44
2743 1641 32
2015 69 34
1302 988 41
2952 1065 39
2780 1469 7
1177 1565 42
1677 194 14
231 2914 15
2495 2297 10
1681 1015 42
1489 2137 14
698 2577 3
2643 1042 5
1389 1095 38
930 2413 21
775 1705 20
1232 402 26
1455 3030 6
2134 2948 26
3172 249 46
2559 219 41
1860 1010 30
2243 1807 39
874 1918 47
1512 2628 8
1121 1840 42
1741 1808 39
1973 615 23
2064 2825 40
2324 613 18
2107 3012 17
1694 205 6
1044 721 8
1703 1546 40
515 2488 25
1943 1210 14
576 1908 28
493 3142 45
1865 1828 44
2063 2738 43
631 1193 3
1022 1158 36
2875 1779 3
427 2675 22
1786 1286 49
1677 1656 23
1909 2145 13
712 1748 5
2214 2350 45
334 1773 41
1960 1239 35
3058 1448 49
2262 2167 30
82 1460 34
991 5 22
487 982 23
3074 2291 37
2433 1315 31
995 541 49
872 2872 9
2491 1563 41
431 1369 11
2089 767 13
587 621 18
3082 2014 5
2839 2605 11
330 867 6
327 1308 39
1901 804 46
903 103 12
2589 252 26
2715 2025 18
2103 362 14
39 2524 33
1821 2308 22
489 2345 23
895 839 10
1479 1796 27
1320 1912 29
2885 624 43
1590 713 14
2746 2416 28
858 2580 17
2781 181 47
587 2697 16
2773 1274 42
2341 136 15
1314 911 5
365 2163 44
2547 1713 16
388 2954 30
2481 2558 24
2524 2741 46
660 2554 34
3008 3137 18
953 1688 29
1404 2642 44
1941 2807 48
1303 303 30
1533 1426 6
1818 2188 17
1212 2441 13
1299 781 27
2008 189 11
1595 3099 24
148 984 6
216 994 44
1655 623 47
451 1922 27
84 2170 30
1018 2678 11
891 2022 37
1060 1224 35
788 1157 48
1202 1967 17
1466 115 39
2073 1450 12
1738 1710 32
2061 1485 30
1379 1985 49
1271 1436 1
2460 961 14
2200 842 27
2235 44 1
3047 169 1
124 337 4
1145 217 42
3016 211 44
2900 2102 31
599 2562 28
1916 1751 14
992 2143 17
116 2366 17
2234 2878 40
2075 329 19
1000 2100 18
121 82 41
3125 1405 24
2524 3148 25
1962 1306 45
3110 1284 30
2194 2508 31
2337 2983 45
2065 2897 16
541 131 40
943 1919 18
766 839 41
659 1923 44
1385 1234 36
1435 2016 19
724 2290 30
1824 3182 2
828 420 18
625 2591 31
1612 770 44
1531 2896 20
677 1306 46
2604 267 14
1898 2546 2
3068 2137 5
1449 1102 23
2711 2059 32
992 1531 21
2104 1672 7
1836 1337 12
2928 876 42
2797 3144 46
2890 340 28
128 2547 3
1713 452 14
2994 716 10
829 686 21
1063 2604 39
3088 3013 34
2547 858 40
1747 1327 40
2601 2177 19
2745 1132 14
2646 2421 10
2900 145 47
2375 1855 27
330 2190 45
2314 2672 7
1920 574 37
1633 2796 25
2294 2290 30
2173 976 32
2166 1363 8
508 2395 21
224 3119 45
2803 1674 32
630 2887 27
2757 2341 7
1171 2245 31
1854 318 46
2766 1852 9
991 1201 17
1698 3148 27
2594 2915 40
2536 2174 6
903 468 7
758 934 38
8 1313 36
447 2972 28
942 3161 11
1191 478 18
1083 1499 6
2180 1548 11
1688 1139 13
1295 1066 21
2274 1742 19
50 1985 21
390 2576 46
1824 1935 3
633 133 6
2377 759 5
527 668 6
288 441 24
405 462 36
1396 2602 3
1294 1249 12
593 801 17
2052 428 29
311 1483 22
3059 821 45
6 1202 18
1371 1776 3
1118 2496 7
236 3033 13
154 2092 45
29 979 13
